id,title,original_language,tagline,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,release,genre_names
14458,Altered,en,They will find you.,2006-12-19,10744,178,5.3,8000000,0,88,True,Horror; Science Fiction; Thriller
29794,Howling II: Stirba - Werewolf Bitch,en,It's not over yet.,1985-08-28,10734,151,5.2,0,0,91,True,Horror; Thriller
39858,Entrails of a Beautiful Woman,ja,,1986-09-23,10731,17,4.8,0,0,68,True,Horror; Science Fiction
25103,Night of the Demon,en,Who will be the next in line to defy the curse?,1957-11-09,10719,201,7.1,0,0,96,True,Fantasy; Horror; Mystery
433244,Clinical,en,,2017-01-13,10718,352,5.3,0,0,104,True,Horror; Thriller
26953,Puppet Master,en,Evil comes in all sizes.,1989-10-12,10717,263,5.8,0,0,89,True,Fantasy; Horror; Science Fiction
672437,Brain Freeze,fr,,2021-10-29,10717,6,4.9,0,0,91,True,Comedy; Horror
59762,Silent Night Deadly Night 4: Initiation,en,If I die before I wake... thank you.,1990-11-21,10715,41,4.3,0,0,90,True,Horror
68341,Cold Fish,ja,He'll make you pick up the pieces.,2010-06-04,10708,253,6.9,0,0,144,True,Crime; Drama; Horror; Thriller
449684,Girls with Balls,fr,They're gonna smash the slasher!,2019-07-26,10701,203,4.2,0,0,77,True,Comedy; Horror
27636,The Whip and the Body,it,The most deliriously romantic horror picture ever made!,1963-08-29,10699,94,6.4,66500,0,87,True,Horror; Mystery
572468,Impetigore,id,Family can get under your skin.,2019-10-17,10691,139,6.8,0,0,106,True,Horror; Mystery; Thriller
312791,GirlHouse,en,Enjoy the show.,2014-10-16,10688,241,6,3150000,0,100,True,Horror; Thriller
473902,The Amityville Murders,en,,2018-11-05,10677,104,4.9,0,0,97,True,Horror
827,Diabolique,fr,"See it, be amazed at it, but... BE QUIET ABOUT IT!",1955-01-29,10666,739,7.9,0,0,117,True,Drama; Horror; Thriller
5072,Severance,en,The Company Is Making Cutbacks,2006-05-19,10664,456,6.3,0,5515163,96,True,Comedy; Horror; Thriller
406107,Dead Awake,en,An ancient evil. Trapped in a world of darkness. Waiting for someone to believe.,2017-05-12,10661,113,5.2,0,0,99,True,Horror; Thriller
942389,Bhootchakra Pvt. Ltd.,bn,,2019-07-04,10655,0,0,0,0,0,True,Comedy; Horror
10496,Bats,en,They will suck you dry,1999-10-22,10654,149,4.6,5250000,10155690,91,True,Horror; Science Fiction; Thriller
661289,The Summers of IT: Chapter Two,en,IT Ends,2019-12-10,10636,52,7.4,79000000,0,169,True,Drama; Fantasy; Horror
84194,Excision,en,Heal The Sickness,2012-09-12,10633,455,6.2,0,0,81,True,Drama; Horror
30931,Dark Night of the Scarecrow,en,The Original Classic,1983-01-22,10632,111,6.6,0,0,96,True,Horror; TV Movie
36239,Slaughtered Vomit Dolls,en,,2006-01-01,10625,79,4.4,100000,0,71,True,Horror
135812,Dracula 3D,en,The Legend Rises,2012-11-09,10621,169,3.3,7700000,0,110,True,Horror; Romance; Thriller
12561,Godzilla vs. Destoroyah,ja,,1995-12-09,10612,182,7.8,10000000,18000000,103,True,Action; Horror; Science Fiction
18573,House of Wax,en,You've never been scared until you've been scared in 3-D.,1953-04-16,10612,253,6.9,658000,23800000,88,True,Horror; Mystery
103620,Maniac,en,I Warned You Not to Go Out Tonight.,2012-12-26,10609,757,6,6000000,31081,89,True,Horror
153738,Frankenstein's Army,en,What is dead may never die.,2013-01-24,10606,206,6.2,0,0,84,True,Action; Horror
9841,Rest Stop,en,,2006-10-07,10597,205,5.3,0,0,80,True,Horror; Thriller
121248,Halloween: The Inside Story,en,Go behind the scenes of one of cinema's greatest horror movies.,2010-10-25,10586,17,7.4,0,0,84,True,Documentary; Horror; TV Movie
11336,The Dead Zone,en,"In his mind, he has the power to see the future. In his hands, he has the power to change it.",1983-10-21,10584,1262,7,10000000,20766616,103,True,Horror; Science Fiction; Thriller
347642,Bite,en,,2015-08-15,10583,126,5.4,0,0,90,True,Horror
214597,Fright Night 2: New Blood,en,"New Blood, New Victims...",2013-08-31,10581,235,4.8,8000000,0,100,True,Comedy; Horror
289239,Mostly Ghostly: Have You Met My Ghoulfriend?,en,A spook-tacular family adventure!,2014-09-02,10578,62,5.8,0,0,91,True,Family; Fantasy; Horror
877436,The Hunt,en,,2021-04-26,10566,2,6,0,0,96,True,Horror
11058,Godsend,en,"When a miracle becomes a nightmare, evil is born.",2004-04-30,10563,407,4.9,25000000,30120671,102,True,Drama; Horror; Science Fiction; Thriller
45649,Rubber,en,Are you TIRED of the expected?,2010-11-09,10559,801,6,500000,98017,85,True,Comedy; Drama; Fantasy; Horror; Mystery
290555,Wolves,en,Unleash the beast,2014-08-28,10533,240,6,18000000,0,90,True,Action; Horror
13613,Day of the Dead,en,D-Day Is Coming.,2008-04-08,10531,306,5.2,18000000,0,86,True,Horror
92499,Spellbound,ko,"When her scariest secret revealed, you will be.",2011-12-01,10523,178,7.6,0,0,114,True,Comedy; Horror; Romance
513268,Body Cam,en,Protect. Serve. Survive.,2020-05-19,10522,276,6.2,0,0,96,True,Horror; Mystery; Thriller
280005,Blood Moon,en,When its Red. You're Dead.,2014-08-25,10521,20,5.8,0,0,90,True,Horror; Western
539549,I'll Take Your Dead,en,Death is knocking at their door.,2018-10-01,10521,125,6.3,0,0,83,True,Crime; Drama; Horror
323665,Ava's Possessions,en,Demons are a girl's best friend,2015-03-16,10513,132,6,0,0,89,True,Horror; Mystery; Science Fiction; Thriller
97589,Red Clover,en,Prepare for lepre-carnage!,2012-03-17,10507,50,5.3,0,0,88,True,Fantasy; Horror
339994,The Good Neighbor,en,,2016-09-16,10501,374,6.2,0,90573,98,True,Crime; Drama; Horror; Thriller
483685,Tokyo Ghoul: Jack,ja,,2015-09-30,10499,65,7.6,0,0,30,True,Action; Animation; Drama; Horror
655363,Post Mortem,hu,You only know if you've been to the other side.,2021-10-28,10494,134,6.9,0,0,115,True,Horror; Mystery; Thriller
12238,The Night Flier,en,Never believe what you publish...Never publish what you believe.,1997-04-30,10492,179,5.9,1000000,91549,93,True,Fantasy; Horror; Mystery
11309,Hardware,en,You can't stop progress.,1990-09-14,10472,221,5.9,1500000,5728953,93,True,Horror; Science Fiction; Thriller
616584,K-12,en,"When the bell rings, you must be in your assigned seat…",2019-09-05,10456,220,7.8,6000000,359377,92,True,Fantasy; Horror; Music
380565,Home Invasion,en,Help is on the way. If you live that long.,2016-02-02,10454,127,5.4,0,0,88,True,Horror; Thriller; TV Movie
32685,Ernest Scared Stupid,en,,1991-10-11,10449,143,5.3,0,0,91,True,Comedy; Family; Fantasy; Horror
22175,The Shortcut,en,Some urban legends are real,2009-02-07,10444,105,4.6,5000000,0,100,True,Horror; Mystery; Thriller
401410,Prey,en,Don't close your eyes.,2019-07-18,10444,54,4.8,0,0,85,True,Adventure; Horror; Thriller
40631,Dracula,en,,2006-12-28,10441,34,5.3,0,0,90,True,Drama; Horror; TV Movie
418588,Day of Reckoning,en,Hell will rise,2017-05-18,10438,44,4.1,0,0,85,True,Action; Horror; Science Fiction
11223,Coma,en,Imagine your life hangs by a thread. Imagine your body hangs by a wire. Imagine you're not imagining.,1978-01-06,10434,312,6.8,0,0,113,True,Drama; Horror; Mystery; Thriller
30666,Stepfather 2,en,Tonight - Daddy's Coming Home - To Slice Up More Than Just The Cake!,1989-11-03,10433,69,5.4,0,1519796,93,True,Horror; Thriller
18498,Ghoulies,en,They'll get you in the end.,1985-01-18,10416,196,4.8,1000000,35000000,81,True,Comedy; Fantasy; Horror
670426,Lucky,en,,2020-08-23,10412,59,5.3,0,0,83,True,Drama; Fantasy; Horror
43552,Vanishing on 7th Street,en,Stay in the light.,2010-09-11,10403,459,5.3,10000000,1671196,92,True,Horror; Mystery; Thriller
515411,Why Hide?,en,Christmas with friends can be a bloody nightmare,2018-03-30,10402,21,5.5,314701,0,85,True,Comedy; Horror
294308,Don't Blink,en,Life can be erased,2014-09-18,10401,159,4.9,0,0,92,True,Horror
10086,Man Bites Dog,fr,A Killer Comedy,1992-08-20,10398,707,7.3,33000,205569,96,True,Comedy; Crime; Drama; Horror; Thriller
371560,The Eyes of My Mother,en,,2016-12-02,10396,254,6.2,0,0,76,True,Drama; Horror
496274,The Thinning: New World Order,en,Believe the conspiracy,2018-10-17,10394,94,7.2,2000000,0,83,True,Action; Drama; Horror; Thriller
30874,The New York Ripper,it,Slashing Up Women Was His Pleasure,1982-03-04,10393,209,6.3,0,0,93,True,Horror; Mystery; Thriller
579828,The Superdeep,ru,No light. No salvation.,2020-11-04,10392,177,6.2,0,596370,113,True,Horror; Science Fiction; Thriller
17577,The Devil's Tomb,en,An evil entombed for 2000 years... until now.,2009-05-26,10384,138,4.5,10000000,0,90,True,Action; Horror; Science Fiction; Thriller
219247,Zombie Night,en,"Tonight, at sundown... the dead will rise again",2013-10-08,10382,67,3.9,1000000,0,88,True,Horror
21970,The Watcher in the Woods,en,Scared of going into the woods? You should be ...,1980-04-17,10367,110,6.1,0,5000000,83,True,Fantasy; Horror; Thriller
548064,You Might Be the Killer,en,It's summer camp. What did you expect?,2019-05-21,10367,121,6,0,0,92,True,Comedy; Horror; Mystery
560491,Ghost Killers vs. Bloody Mary,pt,,2018-11-29,10356,111,5.7,0,0,103,True,Comedy; Horror
854748,Ghost Track,en,,2022-10-11,10356,0,0,0,0,74,True,Horror
939819,Daeng,th,,2022-03-31,10356,4,8.3,0,0,110,True,Comedy; Horror
28941,Chopping Mall,en,Where shopping costs you an arm and a leg!,1986-03-21,10353,261,5.8,800000,0,77,True,Horror; Science Fiction
299551,The Atticus Institute,en,The only case of possession confirmed by the U.S. Government.,2015-01-20,10352,274,5.7,0,0,92,True,Horror
10004,Desperation,en,"In this town, there are no accidents.",2006-05-23,10339,159,5.5,12000000,0,131,True,Drama; Fantasy; Horror; Mystery; Thriller
925786,Satan's Slaves 2: Communion,id,A Mother's Terror is Forever,2022-08-04,10334,12,7.3,0,0,119,True,Drama; Horror; Mystery
49361,Don't Torture a Duckling,it,,1972-09-29,10323,286,7.4,0,0,105,True,Horror
204349,Contracted,en,Not your average one night stand.,2013-07-07,10322,426,5.3,0,58221,84,True,Horror; Thriller
10389,The Eye,cn,How can you believe your eyes when they're not yours?,2002-05-09,10319,322,6.5,10706075,1766761,98,True,Horror
422715,The Bride,ru,,2017-01-19,10314,311,5.9,1500000,6945256,90,True,Horror; Mystery; Thriller
789413,Bram Stoker's Van Helsing,en,,2021-03-29,10312,62,5.8,0,0,86,True,Horror
529962,The Perfection,en,It's time to face the music,2018-09-20,10304,1116,6.5,0,0,90,True,Drama; Horror; Thriller
48624,Urotsukidōji: Legend of the Overfiend,ja,,1989-03-18,10294,75,6.1,0,0,108,True,Action; Animation; Fantasy; Horror
752505,The Old Ways,en,It lives inside you.,2020-10-16,10294,267,7.1,0,0,90,True,Fantasy; Horror
9033,The Prophecy II,en,An Evil Force has Declared War...,1998-01-20,10293,161,6.2,0,0,83,True,Fantasy; Horror; Thriller
27646,Night of the Demons,en,Come on in ... It's going to be a HELL of a party!,2009-08-30,10276,131,5,10000000,0,93,True,Horror
24836,August Underground,en,The sickest film ever made,2001-01-01,10271,76,4.3,0,0,70,True,Horror
173672,Hunger,en,How far would you go to survive?,2009-05-12,10269,135,5.2,625000,0,101,True,Horror
44203,Ju-on: The Curse 2,ja,,2000-03-25,10267,103,6.2,0,0,76,True,Horror
70084,The Prey,en,"It's not human, and it's got an axe!",1983-11-04,10264,32,4.7,0,0,80,True,Horror
407531,Bedeviled,en,Don't accept his invite.,2017-06-28,10263,246,5.3,0,0,91,True,Horror; Thriller
6591,What Have You Done to Solange?,it,,1972-03-09,10261,102,6.8,0,0,107,True,Horror; Mystery; Thriller
19384,Dark Angel,en,"Jack Caine. Houston cop. Human. What he's up against, isn't.",1990-01-26,10257,217,6,7000000,9229401,91,True,Action; Crime; Horror; Science Fiction; Thriller
21380,Night of the Zombies,it,When the Creeping Dead devour the living flesh!,1980-11-17,10257,93,5.4,0,0,99,True,Horror; Science Fiction; Thriller
241855,Spring,en,Love is a monster.,2014-10-08,10246,563,6.6,0,49970,109,True,Horror; Romance; Science Fiction
9011,The Prophecy 3: The Ascent,en,"The Final, Most Thrilling Chapter!",2000-03-14,10245,129,6.1,0,0,84,True,Fantasy; Horror; Thriller
92060,Michael Jackson's Thriller,en,,1983-11-14,10242,456,8.1,1100000,0,14,True,Horror; Music
330070,Terra Formars,ja,We're the ones who will survive.,2016-04-29,10239,182,6.1,0,0,109,True,Action; Horror; Science Fiction
11167,Peeping Tom,en,What made this the most diabolical murder weapon ever used?,1960-05-16,10238,606,7.5,150000,83957,101,True,Drama; Horror; Thriller
21362,High Spirits,en,He's an American. She's a ghost. Vacation romances are always a hassle.,1988-11-18,10236,167,5.7,0,7399763,99,True,Comedy; Fantasy; Horror
19742,Rodan,ja,"Born from a volcanic crater, the crimson monster bird Rodan tramples the Earth",1956-12-26,10232,120,6.5,0,1333289,72,True,Horror; Science Fiction
9077,Tarantula,en,More terrifying than any horror known to man comes a creeping crawling monster whose towering fury no one can escape!,1955-12-14,10225,204,6.4,0,0,80,True,Horror; Science Fiction; Thriller
10972,Session 9,en,Fear is a place.,2001-08-10,10223,745,6.1,1500000,1612259,100,True,Horror; Mystery
513857,The Nanny,en,Watch the children,2018-05-01,10218,85,5.6,0,0,80,True,Fantasy; Horror; Mystery; Science Fiction; Thriller
23410,The Thaw,en,Extinction will find you.,2009-01-01,10217,255,5.7,0,0,94,True,Horror; Science Fiction; Thriller
15239,The Toxic Avenger,en,He was 98lbs. of solid nerd until he became...,1984-05-01,10214,411,6.3,475000,800000,82,True,Comedy; Horror; Science Fiction
39341,Big Bad Wolf,en,Where man ends... evil begins.,2006-10-25,10214,87,6.4,0,0,95,True,Comedy; Horror
16921,Autopsy,en,,2008-08-24,10207,165,4.9,2000000,0,84,True,Horror; Thriller
433419,The Hollow Child,en,Something is different about Olivia,2018-05-18,10205,119,6.4,0,0,92,True,Horror
10845,2001 Maniacs,en,You are what THEY eat!,2005-05-12,10204,207,5.3,3000000,0,87,True,Comedy; Horror
41215,Black Death,en,In an age of darkness one man will face the ultimate battle against evil.,2010-06-07,10203,684,6,0,382879,102,True,Drama; History; Horror
888097,Slayers,en,Vengeance bites back.,2022-10-21,10195,0,0,0,0,88,False,Comedy; Fantasy; Horror
26198,The Keep,en,THEY WERE ALL DRAWN TO THE KEEP. The soldiers who brought death. The father and daughter fighting for life. The people who have always feared it. And the one man who knows its secret...,1983-12-16,10193,185,5.8,6000000,3661757,96,True,Drama; Fantasy; Horror
13025,Diary of the Dead,en,Where will you be when the end begins?,2008-02-22,10191,637,5.6,2000000,5540941,95,True,Fantasy; Horror; Science Fiction; Thriller
711963,Coming Home in the Dark,en,All that evil requires is for good men to do nothing.,2021-08-12,10189,103,5.6,0,0,93,True,Horror; Thriller
125490,Antiviral,en,What If You Could Feel Like They Do... We Can Help.,2012-09-19,10184,291,5.9,2400000,0,110,True,Horror; Science Fiction
253306,Housebound,en,Terror Gets Domesticated,2014-09-04,10175,717,6.6,0,0,109,True,Comedy; Horror; Thriller
384756,Rabid,en,Pray it doesn’t happen to you.,2019-12-13,10174,137,5.5,0,0,107,True,Horror; Science Fiction
517285,The Soul Conductor,ru,,2018-11-29,10166,33,7.1,1500000,0,89,True,Horror; Thriller
4241,Visitor Q,ja,The only thing stranger than this family is... Visitor Q.,2001-03-17,10163,381,6.5,60400,0,84,True,Comedy; Drama; Horror; Thriller
9674,Ringu 0,ja,Discover the secret...,2000-01-22,10163,192,6.2,6000000,0,99,True,Horror; Thriller
25752,Children of the Corn 666: Isaac's Return,en,The Latest & Most Horrifying Chapter...,1999-10-19,10163,144,4.8,0,0,82,True,Horror; Mystery
28656,"Greta, the Mad Butcher",de,"Once commited to her care, You'll be too terrified to die!.. You'll choke with fear!.. Recoil in horror from her unleashed fury!..",1977-01-21,10161,59,4.6,0,0,90,True,Drama; Horror
437739,The Mansion,fr,,2017-06-21,10152,424,4.9,0,0,100,True,Comedy; Horror
28752,The Curse of the Werewolf,en,HALF-MAN... HALF-WOLF... COMPELLED BY THE HIDEOUS CURSE OF HIS EVIL BIRTH TO DESTROY - EVEN THOSE WHO LOVED HIM!,1961-05-01,10147,128,6.5,0,0,93,True,Horror
412766,Sam Was Here,en,,2016-09-27,10146,139,5.4,0,0,75,True,Horror; Mystery; Thriller
42196,The Bad Seed,en,"For little Rhoda, murder is child's play.",1956-09-12,10144,193,7.1,1000000,0,129,True,Drama; Horror; Mystery; Thriller
18477,The Hills Have Eyes Part II,en,So you think you're lucky to be alive...,1985-08-02,10142,168,4.5,700000,0,86,True,Horror
146229,Kristy,en,Run for your life,2014-08-07,10139,315,6,6900000,0,86,True,Horror; Thriller
52454,Mega Shark vs. Crocosaurus,en,Whoever wins... we lose!,2010-12-21,10129,144,4,0,0,90,True,Action; Horror; Science Fiction
244316,Into the Grizzly Maze,en,Hunt or be hunted.,2015-02-27,10122,219,5.4,10000000,0,94,True,Action; Horror; Thriller
60950,Scream of the Banshee,en,She hasn't been out for a thousand years.,2011-03-26,10115,79,5.1,2000000,0,90,True,Horror; TV Movie
9964,Bad Taste,en,,1987-12-01,10113,657,6.4,25710,0,92,True,Action; Comedy; Horror; Science Fiction
15052,The Lodger,en,Everyone is suspect.,2009-01-14,10113,107,5.7,0,0,95,True,Drama; Horror; Mystery; Thriller
40342,Demons 2,it,The Nightmare Returns,1986-10-09,10111,210,6.1,1500000,0,91,True,Fantasy; Horror
9060,Dumplings,cn,,2004-08-19,10108,170,6.6,0,0,91,True,Horror
532635,The Golem,en,An ancient legend reborn,2018-08-27,10105,127,5.8,0,0,95,True,Drama; Horror
25597,Hansel & Gretel,ko,"Once upon a time in a dark, dark forest...",2007-12-27,10097,142,6.7,4000000,2206625,117,True,Drama; Fantasy; Horror
58428,The Innkeepers,en,Some guests never checked out.,2011-08-18,10096,536,5.4,750000,78396,102,True,Horror; Thriller
75761,John Dies at the End,en,Just so you know... they're sorry for anything that's about to happen.,2013-01-25,10095,545,6.4,0,0,99,True,Comedy; Horror
29437,Rabid,en,"You can't trust your mother, your best friend, the neighbor next door… one minute they're perfectly normal, the next… RABID!",1977-04-08,10091,367,6.5,530000,0,91,True,Horror; Science Fiction
87436,The ABCs of Death,en,"26 Directors, 26 Ways to Die.",2013-03-08,10088,483,5,0,23589,123,True,Horror
6917,The Gate,en,Pray it's not too late.,1987-04-21,10085,279,6,2500000,13500000,86,True,Fantasy; Horror
558655,Flesh & Blood,en,"This Thanksgiving, carve out some family time.",2018-11-02,10085,110,6.9,0,0,93,True,Horror; Mystery; Thriller
34814,Zombie 3,it,,1988-06-01,10084,93,5,0,0,95,True,Action; Horror; Science Fiction
160070,Apartment 1303 3D,en,Some rentals are too good to be true.,2012-12-06,10081,264,3.7,5000000,3377891,101,True,Horror
10288,Fido,en,Good dead are hard to find,2006-09-07,10077,358,6.5,8000000,426224,91,True,Comedy; Drama; Horror; Romance
375170,The Tag-Along,zh,The uninvited can only be seen when you're tagged along,2015-11-17,10063,57,6,0,0,92,True,Horror; Thriller
709716,The Lake,th,A monster will rise.,2022-08-18,10046,2,2.5,2480000,0,105,True,Drama; Horror; Science Fiction; Thriller
624779,VFW,en,,2019-09-21,10043,172,5.9,0,0,92,True,Action; Horror
97795,Apartment 143,en,The First Real Ghost Story.,2011-10-11,10039,238,5.3,0,4132000,80,True,Horror; Thriller
30384,Zombies Anonymous: Last Rites of the Dead,en,,2006-10-21,10032,19,4.3,0,0,118,True,Comedy; Horror
254194,Starry Eyes,en,She would kill to be famous.,2014-07-29,10031,366,6,0,0,98,True,Drama; Horror
20015,KM 31: Kilometer 31,es,,2006-10-19,10022,107,6,0,0,103,True,Horror; Mystery; Thriller
553141,The Head Hunter,en,Grief. Anger. Vengeance.,2019-04-05,10016,234,5.3,30000,44652,72,True,Fantasy; Horror
11654,The Hunger,en,Nothing human loves forever,1983-04-29,10015,421,6.6,0,5979292,97,True,Drama; Horror
29960,Vampire Circus,en,Human fangs ripping throats - no sawdust can soak up the torrent of blood!,1972-04-30,10012,77,5.9,0,0,87,True,Horror
15741,Dorothy Mills,en,Evil chose her,2008-08-06,9996,200,6.1,500000,0,102,True,Drama; Horror; Mystery; Thriller
1483,Begotten,en,,1991-06-05,9993,245,5.9,33000,0,72,True,Fantasy; Horror
16307,The Wicker Man,en,Flesh to touch...Flesh to burn! Don't keep the Wicker Man waiting!,1973-12-01,9989,1026,7.3,810000,0,94,True,Horror
37865,Buried Alive,en,She planned on her husband's death. But not on his coming back for revenge.,1990-05-09,9989,115,6.6,0,0,93,True,Horror; Thriller; TV Movie
438436,Most Beautiful Island,en,,2017-11-03,9989,92,5.4,0,0,80,True,Drama; Horror; Thriller
52302,Matango,ja,,1963-08-11,9981,71,6.8,0,0,89,True,Fantasy; Horror; Mystery; Science Fiction; Thriller
12485,Candyman: Day of the Dead,en,Blood is sharper than the blade,1999-07-09,9974,175,4.7,0,0,93,True,Horror; Thriller
498934,Liverleaf,ja,,2018-04-07,9972,31,6.7,0,0,114,True,Drama; Horror; Thriller
594482,Path of Darkness: Making 'Silent Hill',en,,2006-08-22,9969,4,5.8,0,0,59,True,Documentary; Horror
18616,No Man's Land: The Rise of Reeker,en,,2008-05-01,9967,57,4.6,2000000,0,88,True,Horror; Thriller
462593,What the Waters Left Behind,es,,2017-10-28,9964,85,4.7,0,0,98,True,Horror
82505,House at the End of the Street,en,Fear reaches out... for the girl next door.,2012-09-21,9963,1572,5.8,6900000,44287131,101,True,Horror; Thriller
234212,Demonic,en,Every House Has Its Secrets,2015-02-12,9962,419,5.3,3000000,3387000,83,True,Horror; Thriller
43919,Hatchet II,en,Victor Crowley Lives.,2010-08-26,9959,309,5.5,2500000,156190,85,True,Comedy; Horror; Thriller
84060,Cruel Jaws,en,This Time It's Even More Personal Than Last Time!,1995-05-05,9957,64,4.4,0,0,93,True,Adventure; Horror; Thriller
33908,Three… Extremes,ko,From the Nightmares of 3 Horror Masters.,2004-08-20,9952,284,6.8,77532,516930,125,True,Horror
86330,Bates Motel,en,You can check in but you can't check out of The Bates Motel!,1987-07-05,9935,41,4.5,0,0,95,True,Comedy; Drama; Horror; TV Movie
52015,Stake Land,en,The Most Dangerous Thing Is To Be Alive.,2010-09-30,9922,641,6.2,650000,33245,98,True,Drama; Horror; Science Fiction
503752,What Keeps You Alive,en,There's a demon inside.,2018-01-04,9918,206,5.9,0,0,99,True,Horror; Thriller
12487,Gozu,ja,,2003-07-11,9913,159,6.9,250000,0,130,True,Comedy; Crime; Fantasy; Horror; Mystery; Thriller
9102,Screamers,en,The last scream you hear will be your own.,1995-09-08,9911,424,6.2,20000000,5781885,108,True,Horror; Science Fiction
17102,Dracula: Prince of Darkness,en,"DEAD for Ten Years DRACULA, Prince of Darkness, LIVES AGAIN!",1966-01-09,9905,184,6.8,280379,364937,90,True,Horror
90730,Sadomania,es,,1981-03-27,9902,21,4.5,0,198242,84,True,Action; Drama; Horror
744746,Caveat,en,,2022-07-28,9898,9,5,350000,0,88,True,Horror; Mystery
430988,Vamps,ru,,2017-02-22,9886,33,5,0,0,90,True,Action; Fantasy; Horror; Thriller
24655,The Car,en,What evil drives...,1977-05-12,9884,210,6.3,0,0,96,True,Horror
84907,Playback,en,Picture. Evil.,2012-03-09,9876,90,4.1,7500000,0,95,True,Horror; Thriller
34098,Ticks,en,Something hungry is about to hatch.,1993-10-12,9875,119,5.6,2000000,0,85,True,Horror; Science Fiction
561546,Nazi Overlord,en,Experience the horror of war,2018-11-13,9874,45,4.7,0,0,88,True,Action; Horror; Mystery
70345,Sssssss,en,Terror is ready to strike!,1973-07-06,9865,70,5.3,0,0,99,True,Horror; Science Fiction
429460,Muse,es,,2017-11-09,9861,315,5.9,0,0,107,True,Horror; Thriller
15476,Dead Tone,en,Play The Game. Obey The Rules. Pray For Mercy,2007-05-16,9854,67,4.6,3000000,0,100,True,Horror; Thriller
21453,Wicked City,ja,For centuries a treaty has existed between the human world and the realm of the demons.,1987-04-19,9851,151,6.7,0,0,82,True,Action; Animation; Fantasy; Horror
17886,Mutants,fr,,2009-05-06,9848,78,5.3,0,0,85,True,Horror; Science Fiction
276488,Let Us Prey,en,Darkness Shall Rise,2014-04-17,9848,267,5.7,0,0,92,True,Horror; Thriller
24913,April Fool's Day,en,Childish pranks turn into a bloody battle for survival!,1986-03-27,9846,251,6.1,5000000,0,89,True,Horror; Mystery
53080,Malibu Shark Attack,en,The tsunami was just the beginning of the terror,2009-07-25,9835,61,3.9,3000000,0,87,True,Action; Horror; TV Movie
22455,Body Melt,en,The first phase is hallucinogenic... the second phase is glandular... and the third phase is... BODY MELT,1994-10-28,9825,75,5.2,0,0,81,True,Comedy; Horror; Science Fiction
996581,Raven's Hollow,en,,2022-09-22,9825,8,4.8,0,0,98,True,Horror; Thriller
127651,The Seasoning House,en,Innocence isn't lost... it's taken.,2012-08-21,9819,194,6.3,0,0,89,True,Horror
381034,I Am Not a Serial Killer,en,Every town has its monsters,2016-08-26,9813,391,6.3,0,0,104,True,Drama; Horror; Mystery; Thriller
483987,Gnaw,en,Eat...Prey...Love,2017-09-16,9807,53,5.5,0,0,99,True,Horror
18044,Ogre,en,,2008-03-08,9804,66,5.4,0,0,90,True,Horror; Science Fiction
16028,They,en,Are you afraid of the dark? You should be.,2002-11-01,9802,204,4.9,17000000,0,89,True,Horror; Thriller
11655,Cronos,es,,1993-11-05,9799,503,6.6,0,0,94,True,Drama; Horror; Thriller
353686,Visions,en,Blood will stain the land.,2015-08-28,9795,383,5.4,0,0,80,True,Horror; Thriller
15714,Like Minds,en,Fear and evil make deadly companions.,2006-08-03,9784,85,6.3,8000000,0,110,True,Crime; Horror; Mystery; Thriller
583116,The House Next Door: Meet the Blacks 2,en,,2021-06-11,9782,29,6,0,2893660,97,True,Comedy; Horror
548859,Realms,en,Not Everyone Wakes Up from the Nightmare,2017-12-21,9778,68,4.3,0,0,90,True,Horror; Mystery
385737,Always Shine,en,,2016-11-25,9777,101,5.4,0,0,85,True,Drama; Horror; Mystery; Thriller
33061,Troll,en,"Worlds of Magic, Mystery and Menace.",1986-01-17,9774,154,4.9,1100000,5450815,82,True,Fantasy; Horror
12192,Pathology,en,No body is safe.,2008-04-11,9773,377,5.6,8000000,0,95,True,Crime; Horror; Thriller
146368,Love To Kill,cn,,1993-11-18,9766,3,5,87,0,87,True,Drama; Horror
15762,Night of the Creeps,en,The good news is your date is here.  The bad news is.. he's dead.,1986-08-21,9759,388,6.8,5000000,591366,90,True,Comedy; Horror; Science Fiction
663866,Censor,en,You can't edit reality.,2021-06-11,9759,243,5.9,0,314785,84,True,Horror; Mystery
199578,Patrick,en,Cruel. Controlling. Comatose.,2013-10-15,9755,143,5,0,0,96,True,Horror; Science Fiction; Thriller
800410,The Wasteland,es,,2021-10-12,9755,141,5,0,0,91,True,Drama; Horror; Thriller
16611,Blackout,en,,2008-05-28,9741,84,5.4,0,0,85,True,Horror; Thriller
19592,Dead Birds,en,There are worse things than dying.,2004-05-19,9732,226,5.8,1500000,0,91,True,Horror; Thriller; Western
467839,Predator World,en,The Hunt Begins,2017-09-18,9731,15,4.9,0,0,85,True,Comedy; Horror; Science Fiction
40168,Scarecrows,en,Trespassers will be violated,1988-09-28,9727,95,5.2,425000,0,83,True,Horror
87916,Vacations of Terror,es,,1989-01-01,9727,44,6.8,0,0,90,True,Horror
18775,Demon Seed,en,"Julie Christie carries the ""Demon Seed."" Fear for her.",1977-04-07,9724,184,5.9,0,0,94,True,Horror; Science Fiction
207270,The Hoarder,en,Some things should never be locked away.,2015-05-21,9721,149,4.5,0,0,86,True,Horror; Thriller
521935,Cam,en,,2018-10-01,9718,1275,5.8,0,0,95,True,Horror; Mystery; Thriller
